rut,cohorte,estado,sigla,creditos,nivel_original,nivel_alumno,nota,oportunidad,estado_aprobacion,max_semestres,label,ultimo_nivel,estado_temporal
541,2013,Eliminado,curso_14,2,3,2,64,1.0,A,10,no_consistentes,5,Matriculado
541,2013,Eliminado,curso_6,4,2,2,58,2.0,A,10,no_consistentes,5,Matriculado
541,2013,Eliminado,curso_13,2,3,2,71,1.0,A,10,no_consistentes,5,Matriculado
541,2013,Eliminado,curso_5,4,2,2,14285,,A,10,no_consistentes,5,Matriculado
541,2013,Eliminado,curso_7,3,2,2,57,2.0,A,10,no_consistentes,5,Matriculado
541,2013,Eliminado,curso_4,4,2,2,51,4.0,R,10,no_consistentes,5,Matriculado
541,2013,Eliminado,curso_16,4,4,2,45,3.0,R,10,no_consistentes,5,Matriculado
541,2013,Eliminado,curso_19,3,4,3,64,2.0,R,10,no_consistentes,5,Matriculado
541,2013,Eliminado,curso_24,3,5,3,51,2.0,R,10,no_consistentes,5,Matriculado
541,2013,Eliminado,curso_4,4,2,3,51,4.0,R,10,no_consistentes,5,Matriculado
541,2013,Eliminado,curso_16,4,4,3,45,3.0,R,10,no_consistentes,5,Matriculado
541,2013,Eliminado,curso_11,4,3,3,57,1.0,A,10,no_consistentes,5,Matriculado
541,2013,Eliminado,curso_12,4,3,3,34,2.0,R,10,no_consistentes,5,Matriculado
541,2013,Eliminado,curso_19,3,4,4,64,2.0,A,10,no_consistentes,5,Matriculado
541,2013,Eliminado,curso_24,3,5,4,51,2.0,R,10,no_consistentes,5,Matriculado
541,2013,Eliminado,curso_4,4,2,4,51,4.0,R,10,no_consistentes,5,Matriculado
541,2013,Eliminado,curso_16,4,4,4,45,3.0,R,10,no_consistentes,5,Matriculado
541,2013,Eliminado,curso_27,4,5,4,28,1.0,R,10,no_consistentes,5,Matriculado
541,2013,Eliminado,curso_12,4,3,4,34,2.0,R,10,no_consistentes,5,Matriculado
541,2013,Eliminado,curso_4,4,2,5,51,4.0,R,10,no_consistentes,5,Eliminado
350,2013,Matriculado,curso_8,3,2,1,78,1.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_6,4,2,1,64,1.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_2,6,1,1,14285,,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_1,6,1,1,14285,,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_3,3,1,1,67,2.0,R,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_7,3,2,1,65,1.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_4,4,2,1,72,3.0,R,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_9,4,3,2,67,1.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_13,2,3,2,77,2.0,R,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_3,3,1,2,67,2.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_5,4,2,2,14285,,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_4,4,2,2,72,3.0,R,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_12,4,3,2,68,4.0,R,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_13,2,3,3,77,2.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_4,4,2,3,72,3.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_10,4,3,3,58,2.0,R,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_11,4,3,3,62,2.0,R,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_12,4,3,3,68,4.0,R,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_16,4,4,4,72,2.0,R,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_10,4,3,4,58,2.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_11,4,3,4,62,2.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_12,4,3,4,68,4.0,R,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_18,3,4,5,74,1.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_14,2,3,5,67,1.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_16,4,4,5,72,2.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_12,4,3,5,68,4.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_19,3,4,6,72,1.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_25,3,5,6,71,1.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_24,3,5,6,61,1.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_17,5,4,6,74,1.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_20,4,4,6,57,2.0,R,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_22,3,5,7,70,1.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_20,4,4,7,57,2.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_27,4,5,7,64,1.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_26,4,5,7,64,1.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_28,3,6,8,62,2.0,R,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_23,4,5,8,60,2.0,R,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_30,3,6,8,64,3.0,R,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_31,4,6,8,74,2.0,R,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_28,3,6,9,62,2.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_23,4,5,9,60,2.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_30,3,6,9,64,3.0,R,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_31,4,6,9,74,2.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_34,3,7,10,-14,1.0,R,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_39,3,7,10,64,1.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_30,3,6,10,64,3.0,A,10,no_consistentes,10,Matriculado
350,2013,Matriculado,curso_35,3,7,10,42,1.0,R,10,no_consistentes,10,Matriculado
593,2014,Desertor,curso_9,4,3,1,67,1.0,A,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_2,6,1,1,14285,,A,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_1,6,1,1,14285,,A,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_3,3,1,1,75,3.0,R,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_5,4,2,1,70,2.0,R,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_4,4,2,1,64,2.0,R,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_6,4,2,2,14285,,A,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_3,3,1,2,75,3.0,R,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_5,4,2,2,70,2.0,A,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_7,3,2,2,14285,,A,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_4,4,2,2,64,2.0,A,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_12,4,3,2,65,2.0,R,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_3,3,1,3,75,3.0,A,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_16,4,4,3,72,2.0,R,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_10,4,3,3,57,1.0,A,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_11,4,3,3,14285,,A,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_12,4,3,3,65,2.0,A,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_18,3,4,4,75,1.0,A,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_8,3,2,4,82,1.0,A,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_14,2,3,4,65,1.0,A,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_16,4,4,4,72,2.0,A,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_17,5,4,4,57,2.0,R,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_20,4,4,4,70,2.0,R,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_27,4,5,4,51,3.0,R,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_25,3,5,5,85,1.0,A,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_13,2,3,5,60,1.0,A,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_17,5,4,5,57,2.0,A,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_20,4,4,5,70,2.0,A,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_27,4,5,5,51,3.0,R,8,no_consistentes,6,Matriculado
593,2014,Desertor,curso_19,3,4,6,58,1.0,A,8,no_consistentes,6,Desertor
593,2014,Desertor,curso_24,3,5,6,14,1.0,R,8,no_consistentes,6,Desertor
593,2014,Desertor,curso_27,4,5,6,51,3.0,R,8,no_consistentes,6,Desertor
593,2014,Desertor,curso_23,4,5,6,67,1.0,A,8,no_consistentes,6,Desertor
593,2014,Desertor,curso_26,4,5,6,64,1.0,A,8,no_consistentes,6,Desertor
326,2014,Matriculado,curso_8,3,2,1,70,1.0,A,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_2,6,1,1,14285,,A,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_1,6,1,1,14285,,A,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_3,3,1,1,71,1.0,A,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_7,3,2,1,64,1.0,A,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_9,4,3,2,72,1.0,A,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_14,2,3,2,60,2.0,R,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_6,4,2,2,14285,,A,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_13,2,3,2,75,1.0,A,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_5,4,2,2,14285,,A,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_4,4,2,2,14285,,A,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_10,4,3,2,71,1.0,A,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_12,4,3,2,60,2.0,R,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_18,3,4,3,82,1.0,A,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_14,2,3,3,60,2.0,A,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_27,4,5,3,57,2.0,R,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_11,4,3,3,14285,,A,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_12,4,3,3,60,2.0,A,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_19,3,4,4,54,2.0,R,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_24,3,5,4,64,1.0,A,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_16,4,4,4,14,2.0,R,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_17,5,4,4,14285,,A,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_20,4,4,4,68,2.0,R,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_27,4,5,4,57,2.0,A,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_26,4,5,4,-14,2.0,R,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_19,3,4,5,54,2.0,R,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_16,4,4,5,14,2.0,R,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_20,4,4,5,68,2.0,A,8,no_consistentes,5,Matriculado
326,2014,Matriculado,curso_26,4,5,5,-14,2.0,R,8,no_consistentes,5,Matriculado
235,2014,Matriculado,curso_13,2,3,1,77,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_2,6,1,1,14285,,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_1,6,1,1,14285,,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_3,3,1,1,77,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_7,3,2,1,81,2.0,R,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_16,4,4,1,67,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_10,4,3,1,82,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_9,4,3,2,78,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_19,3,4,2,87,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_25,3,5,2,82,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_8,3,2,2,14285,,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_14,2,3,2,72,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_6,4,2,2,14285,,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_5,4,2,2,14285,,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_7,3,2,2,81,2.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_4,4,2,2,14285,,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_17,5,4,2,68,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_22,3,5,3,77,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_24,3,5,3,57,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_27,4,5,3,60,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_11,4,3,3,14285,,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_12,4,3,3,68,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_26,4,5,3,78,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_18,3,4,4,14285,,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_20,4,4,4,65,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_28,3,6,4,70,2.0,R,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_30,3,6,4,61,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_31,4,6,4,64,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_38,4,7,5,70,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_39,3,7,5,72,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_28,3,6,5,70,2.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_23,4,5,5,62,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_35,3,7,5,57,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_51,3,9,6,88,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_34,3,7,6,67,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_37,3,7,6,64,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_47,3,9,6,64,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_29,4,6,6,71,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_42,4,8,7,78,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_36,3,7,7,80,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_45,4,8,7,70,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_46,4,9,7,61,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_43,3,8,7,67,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_53,4,10,8,62,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_44,4,8,8,68,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_49,4,9,8,64,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_54,3,10,8,68,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_50,4,9,8,90,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_48,3,9,8,71,1.0,A,8,no_consistentes,8,Matriculado
235,2014,Matriculado,curso_41,2,8,8,64,1.0,A,8,no_consistentes,8,Matriculado
460,2014,Eliminado,curso_6,4,2,1,58,1.0,A,8,no_consistentes,4,Matriculado
460,2014,Eliminado,curso_13,2,3,1,70,1.0,A,8,no_consistentes,4,Matriculado
460,2014,Eliminado,curso_2,6,1,1,14285,,A,8,no_consistentes,4,Matriculado
460,2014,Eliminado,curso_1,6,1,1,14285,,A,8,no_consistentes,4,Matriculado
460,2014,Eliminado,curso_3,3,1,1,61,1.0,A,8,no_consistentes,4,Matriculado
460,2014,Eliminado,curso_5,4,2,1,-14,3.0,R,8,no_consistentes,4,Matriculado
460,2014,Eliminado,curso_8,3,2,2,14285,,A,8,no_consistentes,4,Matriculado
460,2014,Eliminado,curso_14,2,3,2,68,2.0,R,8,no_consistentes,4,Matriculado
460,2014,Eliminado,curso_5,4,2,2,-14,3.0,R,8,no_consistentes,4,Matriculado
460,2014,Eliminado,curso_7,3,2,2,14285,,A,8,no_consistentes,4,Matriculado
460,2014,Eliminado,curso_4,4,2,2,-14,2.0,R,8,no_consistentes,4,Matriculado
460,2014,Eliminado,curso_11,4,3,2,20,2.0,R,8,no_consistentes,4,Matriculado
460,2014,Eliminado,curso_14,2,3,3,68,2.0,A,8,no_consistentes,4,Matriculado
460,2014,Eliminado,curso_5,4,2,3,-14,3.0,R,8,no_consistentes,4,Matriculado
460,2014,Eliminado,curso_4,4,2,3,-14,2.0,R,8,no_consistentes,4,Matriculado
460,2014,Eliminado,curso_11,4,3,3,20,2.0,R,8,no_consistentes,4,Matriculado
460,2014,Eliminado,curso_12,4,3,3,22,1.0,R,8,no_consistentes,4,Matriculado
460,2014,Eliminado,curso_20,4,4,4,14285,,A,8,no_consistentes,4,Eliminado
72,2014,Matriculado,curso_9,4,3,1,72,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_14,2,3,1,67,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_13,2,3,1,80,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_2,6,1,1,14285,,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_1,6,1,1,14285,,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_3,3,1,1,72,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_12,4,3,1,65,2.0,R,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_19,3,4,2,75,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_8,3,2,2,14285,,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_6,4,2,2,14285,,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_24,3,5,2,72,2.0,R,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_5,4,2,2,14285,,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_7,3,2,2,14285,,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_4,4,2,2,14285,,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_16,4,4,2,78,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_17,5,4,2,61,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_12,4,3,2,65,2.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_25,3,5,3,80,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_22,3,5,3,71,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_24,3,5,3,72,2.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_20,4,4,3,64,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_10,4,3,3,14285,,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_11,4,3,3,14285,,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_26,4,5,3,72,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_18,3,4,4,14285,,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_28,3,6,4,74,2.0,R,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_29,4,6,4,64,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_30,3,6,4,67,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_31,4,6,4,72,2.0,R,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_36,3,7,5,65,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_38,4,7,5,62,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_37,3,7,5,70,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_28,3,6,5,74,2.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_27,4,5,5,14285,,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_23,4,5,5,14285,,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_31,4,6,5,72,2.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_34,3,7,6,62,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_39,3,7,6,58,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_44,4,8,6,62,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_41,2,8,6,85,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_35,3,7,6,64,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_42,4,8,7,67,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_51,3,9,7,85,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_45,4,8,7,70,2.0,R,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_46,4,9,7,68,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_43,3,8,7,60,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_45,4,8,8,70,2.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_53,4,10,8,72,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_49,4,9,8,67,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_54,3,10,8,72,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_50,4,9,8,85,1.0,A,8,no_consistentes,8,Matriculado
72,2014,Matriculado,curso_47,3,9,8,64,1.0,A,8,no_consistentes,8,Matriculado
325,2014,Eliminado,curso_2,6,1,1,14285,,A,8,no_consistentes,5,Matriculado
325,2014,Eliminado,curso_1,6,1,1,14285,,A,8,no_consistentes,5,Matriculado
325,2014,Eliminado,curso_3,3,1,1,65,1.0,A,8,no_consistentes,5,Matriculado
325,2014,Eliminado,curso_10,4,3,1,61,2.0,R,8,no_consistentes,5,Matriculado
325,2014,Eliminado,curso_12,4,3,1,62,3.0,R,8,no_consistentes,5,Matriculado
325,2014,Eliminado,curso_8,3,2,2,61,1.0,A,8,no_consistentes,5,Matriculado
325,2014,Eliminado,curso_5,4,2,2,14285,,A,8,no_consistentes,5,Matriculado
325,2014,Eliminado,curso_7,3,2,2,14285,,A,8,no_consistentes,5,Matriculado
325,2014,Eliminado,curso_4,4,2,2,57,2.0,R,8,no_consistentes,5,Matriculado
325,2014,Eliminado,curso_10,4,3,2,61,2.0,A,8,no_consistentes,5,Matriculado
325,2014,Eliminado,curso_11,4,3,2,57,2.0,R,8,no_consistentes,5,Matriculado
325,2014,Eliminado,curso_12,4,3,2,62,3.0,R,8,no_consistentes,5,Matriculado
325,2014,Eliminado,curso_13,2,3,3,62,2.0,R,8,no_consistentes,5,Matriculado
325,2014,Eliminado,curso_4,4,2,3,57,2.0,A,8,no_consistentes,5,Matriculado
325,2014,Eliminado,curso_11,4,3,3,57,2.0,A,8,no_consistentes,5,Matriculado
325,2014,Eliminado,curso_12,4,3,3,62,3.0,A,8,no_consistentes,5,Matriculado
325,2014,Eliminado,curso_9,4,3,4,67,1.0,A,8,no_consistentes,5,Matriculado
325,2014,Eliminado,curso_14,2,3,4,65,1.0,A,8,no_consistentes,5,Matriculado
325,2014,Eliminado,curso_13,2,3,4,62,2.0,A,8,no_consistentes,5,Matriculado
325,2014,Eliminado,curso_17,5,4,4,40,2.0,R,8,no_consistentes,5,Matriculado
325,2014,Eliminado,curso_20,4,4,4,40,2.0,R,8,no_consistentes,5,Matriculado
325,2014,Eliminado,curso_19,3,4,5,70,1.0,A,8,no_consistentes,5,Eliminado
325,2014,Eliminado,curso_24,3,5,5,68,1.0,A,8,no_consistentes,5,Eliminado
325,2014,Eliminado,curso_16,4,4,5,21,1.0,R,8,no_consistentes,5,Eliminado
325,2014,Eliminado,curso_17,5,4,5,40,2.0,R,8,no_consistentes,5,Eliminado
325,2014,Eliminado,curso_20,4,4,5,40,2.0,R,8,no_consistentes,5,Eliminado
143,2014,Matriculado,curso_18,3,4,1,68,1.0,A,8,no_consistentes,7,Matriculado
143,2014,Matriculado,curso_2,6,1,1,14285,,A,8,no_consistentes,7,Matriculado
143,2014,Matriculado,curso_1,6,1,1,14285,,A,8,no_consistentes,7,Matriculado
143,2014,Matriculado,curso_3,3,1,1,65,1.0,A,8,no_consistentes,7,Matriculado
143,2014,Matriculado,curso_16,4,4,1,75,1.0,A,8,no_consistentes,7,Matriculado
143,2014,Matriculado,curso_17,5,4,1,67,1.0,A,8,no_consistentes,7,Matriculado
143,2014,Matriculado,curso_25,3,5,2,72,1.0,A,8,no_consistentes,7,Matriculado
143,2014,Matriculado,curso_8,3,2,2,67,2.0,R,8,no_consistentes,7,Matriculado
143,2014,Matriculado,curso_5,4,2,2,14285,,A,8,no_consistentes,7,Matriculado
143,2014,Matriculado,curso_7,3,2,2,14285,,A,8,no_consistentes,7,Matriculado
143,2014,Matriculado,curso_4,4,2,2,14285,,A,8,no_consistentes,7,Matriculado
143,2014,Matriculado,curso_27,4,5,2,57,2.0,R,8,no_consistentes,7,Matriculado
